price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio,index
455,5,2.5,208.32,722.61,1,0,0,3,124.62,83.7,36,36,12633 NE 133rd Pl Kirkland WA 98034 USA,47.7198648,-122.1709275,5,0.288288288,169
610,4,3,227.85,940.881,1,0,0,5,146.94,80.91,47,47,15607 SE 42nd Ct Bellevue WA 98006 USA,47.5695808,-122.1319118,5,0.24216665,170
563,4,3,288.3,1439.64,2,0,0,3,223.2,65.1,18,18,7422 NE 163rd St Kenmore WA 98028 USA,47.7466656,-122.2409859,5,0.200258398,171
612.5,4,2,191.58,465,1,0,0,3,95.79,95.79,65,1,1708 NW 96th St Seattle WA 98117 USA,47.6991807,-122.3789459,5,0.412,172
218,3,1.75,172.05,714.612,1,0,0,3,122.76,49.29,35,0,33945 28th Pl SW Federal Way WA 98023 USA,47.2974903,-122.3699166,5,0.240760021,173
404,4,1.75,171.12,996.96,1,0,0,3,89.28,81.84,56,10,16020 SE 2nd St Bellevue WA 98008 USA,47.6072216,-122.124683,5,0.171641791,174
860,4,2,347.82,3014.781,2,0,0,3,347.82,0,14,14,24507 NE 77th Pl Redmond WA 98053 USA,47.6727522,-122.0119885,5,0.115371564,175
313.95,3,1,140.43,565.719,1,0,0,4,79.98,60.45,74,13,415 NE 94th St Seattle WA 98115 USA,47.6965689,-122.3240092,5,0.24823278,176
575,3,1.75,198.09,604.5,1,0,2,3,108.81,89.28,60,9,2214 W Halladay St Seattle WA 98199 USA,47.64236,-122.3859297,5,0.327692308,177
1225,4,2.25,324.57,642.258,2,0,0,4,212.04,112.53,86,86,2560 39th Ave W Seattle WA 98199 USA,47.6424854,-122.406967,5,0.50535766,178
280,3,1.75,151.59,1097.4,1,0,0,4,151.59,0,43,43,12525 458th Ave SE North Bend WA 98045 USA,47.4863323,-121.7296313,5,0.138135593,179
515,3,2.5,166.47,666.531,2,0,0,3,166.47,0,25,25,920 221st Ave NE Sammamish WA 98074 USA,47.6175457,-122.0450773,5,0.249755825,180
513,4,2.5,186,528.612,2,0,0,3,186,0,18,18,9041 NE 160th Pl Kenmore WA 98028 USA,47.7442758,-122.2199743,5,0.351864884,181
599,4,2.25,210.18,2783.49,2,0,0,4,130.2,79.98,37,37,16022 SE 43rd St Bellevue WA 98006 USA,47.5688967,-122.1256998,5,0.075509522,182
685,4,2.5,281.79,731.352,2,0,0,3,281.79,0,15,15,24201 SE 1st Pl Sammamish WA 98074 USA,47.6074734,-122.01692,5,0.385300102,183
365,3,1.5,121.83,758.88,1,0,0,3,121.83,0,64,9,13714 Ashworth Ave N Seattle WA 98133 USA,47.7291463,-122.3393455,5,0.160539216,184
762.3,4,2.5,360.84,1353.15,2,0,0,3,360.84,0,27,14,22344 NE 31st St Sammamish WA 98074 USA,47.6377247,-122.0401942,5,0.266666667,185
1580,4,3.25,349.68,1015.56,1.5,0,0,5,223.2,126.48,64,64,5650 NE 55th St Seattle WA 98105 USA,47.66867,-122.2639931,5,0.344322344,186
562,5,2.25,282.72,754.323,2,0,0,3,282.72,0,30,30,17649 NE 129th Pl Redmond WA 98052 USA,47.7155555,-122.1030522,5,0.374799655,187
530,5,2.5,270.63,896.148,1,0,0,4,157.17,113.46,50,50,3250 165th Ave SE Bellevue WA 98008 USA,47.5803293,-122.1191225,5,0.301992528,188
525,3,2.5,276.21,1114.605,1,0,0,3,164.61,111.6,19,19,21603 NE 29th St Sammamish WA 98074 USA,47.6358704,-122.0519492,5,0.247809762,189
484,2,1.75,154.38,558,1,0,0,3,107.88,46.5,72,15,4711 University View Pl NE Seattle WA 98105 USA,47.662473,-122.2913984,5,0.276666667,190
725.126,4,2.5,297.6,1150.317,2,0,0,3,297.6,0,16,8,14707 SE 84th St Newcastle WA 98059 USA,47.5272539,-122.1432787,5,0.258711294,191
360,4,2,249.24,1745.424,1,0,0,5,249.24,0,49,49,31607-31633 44th Ave S Auburn WA 98001 USA,47.3185328,-122.2793185,5,0.142796249,192
387,3,1,114.39,889.824,1,0,0,5,114.39,0,52,52,12116 SE 71st Pl Newcastle WA 98056 USA,47.5390769,-122.1790064,5,0.128553512,193
483.5,4,2.5,254.82,4253.076,2,0,0,3,254.82,0,19,19,15418 216th Ave NE Woodinville WA 98077 USA,47.740003,-122.0482948,5,0.059914283,194
655.5,4,3.5,314.34,774.69,2,0,0,3,314.34,0,14,14,1703 NW 200th Ln Shoreline WA 98177 USA,47.7741062,-122.3789502,5,0.405762305,195
345,3,1,103.23,581.25,1,0,0,3,103.23,0,58,13,3230 NE 95th St Seattle WA 98115 USA,47.6976485,-122.2919756,5,0.1776,196
533,5,2.75,167.4,351.54,1.5,0,0,3,130.2,37.2,88,11,7434 Winona Ave N Seattle WA 98103 USA,47.6831949,-122.3430457,5,0.476190476,197
385,3,1.75,176.7,513.36,1,0,0,3,119.04,57.66,32,32,5215 32nd Ave S Seattle WA 98118 USA,47.5548604,-122.2918753,5,0.344202899,198
675,2,1,86.49,3392.454,1,0,2,3,86.49,0,63,20,4206 SE Newport Way Bellevue WA 98006 USA,47.5698687,-122.1641612,5,0.025494819,199
485,3,2,132.06,379.44,1.5,0,0,3,132.06,0,109,1,720 N 80th St Seattle WA 98103 USA,47.6871548,-122.348975,5,0.348039216,200
1870,5,4,419.43,1411.275,2,0,0,3,419.43,0,45,12,8300 SE 82nd St Mercer Island WA 98040 USA,47.5309304,-122.2279869,5,0.297199341,201
295,3,2.25,184.14,744,1,0,0,4,145.08,39.06,40,40,31966 36th Ave SW Federal Way WA 98023 USA,47.3148809,-122.3781759,5,0.2475,202
499,2,1.75,108.81,223.2,1,0,0,4,68.82,39.99,111,111,2112 N 50th St Seattle WA 98103 USA,47.6652012,-122.3330856,5,0.4875,203
1050,3,2.5,204.6,183.21,2,0,0,3,149.73,54.87,6,6,2516 Yale Ave E Seattle WA 98102 USA,47.6426602,-122.3268478,5,1.116751269,204
390,5,3.75,268.77,465,1,0,0,3,121.83,146.94,8,8,3665 Renton Ave S Seattle WA 98144 USA,47.5700329,-122.2961082,5,0.578,205
979,3,2.5,250.17,376.371,3,0,0,3,250.17,0,0,0,7000 23rd Ave NW Seattle WA 98117 USA,47.6796368,-122.3850417,5,0.664689894,206
580,4,3.25,331.917,774.411,2,0,0,3,331.917,0,1,91,710 S 23rd St Renton WA 98055 USA,47.4594806,-122.2080423,5,0.42860574,207
1800,5,5,417.57,955.947,2,0,0,3,365.49,52.08,1,91,1435 104th Ave SE Bellevue WA 98004 USA,47.5973088,-122.2022463,5,0.43681292,208
776,4,2.5,282.72,597.525,2,0,0,3,282.72,0,6,6,16775 NE 86th Ct Redmond WA 98052 USA,47.6788041,-122.1169347,5,0.473151751,209
255,5,2.25,191.58,802.776,1,0,0,3,95.79,95.79,52,11,105 SW 129th St Burien WA 98146 USA,47.4876659,-122.3350818,5,0.238646895,210
495,3,1,92.07,558,1,0,0,3,92.07,0,71,12,5628 NE 59th St Seattle WA 98105 USA,47.6718155,-122.2670365,5,0.165,211
510,4,2.5,225.99,483.879,2,0,0,3,225.99,0,11,11,1028 NE 153rd Ct Shoreline WA 98155 USA,47.7401455,-122.3171262,5,0.467038247,212
1150,4,4,414.78,9614.526,2,0,0,3,414.78,0,13,13,25823 NE 30th Ct Redmond WA 98053 USA,47.6339994,-121.9966803,5,0.043140972,213
253,3,1.75,116.25,941.346,1,0,0,3,116.25,0,20,20,25502 Kanasket Dr Black Diamond WA 98010 USA,47.3276727,-122.0010999,5,0.123493381,214
503,3,2.75,143.22,628.68,1,0,0,5,112.53,30.69,34,34,9626 NE 129th Pl Kirkland WA 98034 USA,47.7162772,-122.2120873,5,0.227810651,215
275,3,2.5,148.8,651,2,0,0,4,148.8,0,21,21,21326 SE 277th Pl Maple Valley WA 98038 USA,47.3534318,-122.0570888,5,0.228571429,216
249,3,1,103.23,783.339,1,0,0,3,103.23,0,62,6,14613 6th Ave SW Burien WA 98166 USA,47.4718177,-122.3421404,5,0.131782025,217
310,3,1.75,171.12,997.239,1,0,0,4,113.46,57.66,40,40,19313 140th Pl SE Renton WA 98058 USA,47.4289458,-122.1540891,5,0.17159377,218
750,3,2.75,234.36,502.293,1,0,0,4,126.48,107.88,68,25,2806 13th Ave W Seattle WA 98119 USA,47.6452839,-122.3728675,5,0.466580263,219
599.999,9,4.5,356.19,649.884,2.5,0,0,3,227.85,128.34,76,11,8809 Densmore Ave N Seattle WA 98103 USA,47.6926688,-122.3381553,5,0.548082427,220
758,4,2.75,224.13,888.057,1,0,0,4,165.54,58.59,58,58,10627 NE 45th St Kirkland WA 98033 USA,47.6502891,-122.1971125,5,0.252382448,221
248.5,4,1.75,159.96,931.674,1,0,0,5,159.96,0,54,54,16635 SE 268th St Covington WA 98042 USA,47.3614701,-122.1189132,5,0.171690956,222
310,3,1.75,192.51,3525.072,1,0,0,4,132.06,60.45,41,41,19654 116th Ave SE Kent WA 98031 USA,47.4250147,-122.1862117,5,0.05461165,223
460,3,2,163.68,842.115,2,0,0,4,163.68,0,29,29,5003 159th Ct NE Redmond WA 98052 USA,47.6534561,-122.1279454,5,0.194367753,224
675,3,1.75,156.24,976.5,1,0,0,4,156.24,0,55,55,4 128th Ave SE Bellevue WA 98005 USA,47.6098065,-122.1690226,5,0.16,225
526,2,2,144.15,223.2,1.5,0,0,4,144.15,0,114,43,3845 Whitman Ave N Seattle WA 98103 USA,47.6540078,-122.346266,5,0.645833333,226
560,3,3,383.16,5616.456,2,0,2,3,295.74,87.42,20,20,32223 NE 88th St Carnation WA 98014 USA,47.6803739,-121.9134713,5,0.068220956,227
415,4,3,170.19,887.964,2,0,0,3,170.19,0,23,23,15204 88th Ave NE Bothell WA 98028 USA,47.7379434,-122.2237634,5,0.191663176,228
246,3,1,130.2,689.13,1,0,0,3,130.2,0,70,70,624 SW 137th St Burien WA 98166 USA,47.4798504,-122.3431037,5,0.188933873,229
314.5,3,1.75,173.91,1151.433,1,0,0,4,173.91,0,57,13,29645 10th Pl S Federal Way WA 98003 USA,47.3358055,-122.3201797,5,0.151037881,230
420,2,1.5,96.72,325.5,1.5,0,0,4,96.72,0,110,110,1713 22nd Ave S Seattle WA 98144 USA,47.5880329,-122.3041503,5,0.297142857,231
535,3,1.75,252.96,13895.13,1.5,0,0,3,252.96,0,26,14,33331 NE Lake Joy Rd Carnation WA 98014 USA,47.7092038,-121.8918979,5,0.018204939,232
350,3,1,93.93,870.48,1,0,0,3,93.93,0,33,1,9703 130th Ave NE Kirkland WA 98033 USA,47.6874604,-122.1678389,5,0.107905983,233
515,3,1.75,146.94,850.671,1,0,1,4,112.53,34.41,47,47,234 W Lake Sammamish Pkwy SE Bellevue WA 98008 USA,47.6069179,-122.1121171,5,0.17273423,234
749.95,4,2.75,241.8,562.65,2,0,0,5,182.28,59.52,65,65,4140 53rd Ave SW Seattle WA 98116 USA,47.5655094,-122.3997325,5,0.429752066,235
230,3,2.5,178.56,853.74,2,0,0,3,178.56,0,26,14,206 Oakesdale Ave SW Renton WA 98057 USA,47.4817175,-122.2309447,5,0.209150327,236
568,3,2,218.55,472.44,1.5,0,0,3,165.54,53.01,85,85,5531 Seward Park Ave S Seattle WA 98118 USA,47.5516956,-122.2629355,5,0.462598425,237
250,1,1,102.3,406.689,1,0,0,2,76.26,26.04,67,67,232 SW 154th St Burien WA 98166 USA,47.4653276,-122.3379562,5,0.251543563,238
581,4,2,233.43,1273.635,1,0,0,4,119.04,114.39,53,13,11105 126th Ave NE Kirkland WA 98033 USA,47.7005752,-122.1739674,5,0.183278569,239
651,3,2.5,301.32,10078.038,2,0,0,4,301.32,0,23,23,18611 SE 307th Ln Kent WA 98042 USA,47.3270546,-122.0935718,5,0.029898677,240
600,3,2.5,228.78,10127.7,1,0,0,4,172.98,55.8,37,37,25525 SE 133rd St Issaquah WA 98027 USA,47.4823835,-121.9998438,5,0.022589532,241
500,2,1,93.93,361.305,1.5,0,0,4,93.93,0,108,24,331 22nd Ave E Seattle WA 98112 USA,47.6223421,-122.3039245,5,0.25997426,242
475,2,1,76.26,253.239,1,0,0,3,76.26,0,93,14,4602 Woodlawn Ave N Seattle WA 98103 USA,47.662298,-122.3388978,5,0.30113845,243
352,5,2.5,225.06,796.08,1,0,2,3,150.66,74.4,36,36,3723 S Chicago St Seattle WA 98118 USA,47.5321264,-122.2850716,5,0.28271028,244
420,3,2.25,164.61,759.345,2,0,0,3,164.61,0,37,10,12921 79th Pl NE Kirkland WA 98034 USA,47.7165929,-122.2360534,5,0.216778934,245
428,2,2,125.55,362.7,1,0,0,3,125.55,0,11,11,232nd Way Redmond WA 98053 USA,47.7089377,-122.029899,5,0.346153846,246
599,3,1.75,182.28,445.284,1,0,0,4,101.37,80.91,94,94,6253-6299 15th Ave NE Seattle WA 98115 USA,47.6743684,-122.3119392,5,0.409356725,247
492,4,2.5,307.365,1503.252,1.5,0,0,5,208.785,98.58,92,58,1718 N 175th St Shoreline WA 98133 USA,47.7563478,-122.3378723,5,0.204466716,248
630,2,2.25,237.15,526.659,1,0,0,3,159.96,77.19,3,3,1225 N 41st Pl Renton WA 98056 USA,47.5306239,-122.2019907,5,0.450291365,249
900,5,3.75,384.09,21025.068,2,0,0,3,294.81,89.28,29,29,12809-12907 206th Ave NE Woodinville WA 98077 USA,47.7149743,-122.0646736,5,0.018268193,250
1110,4,1.5,214.83,1236.9,1,0,0,3,175.77,39.06,64,9,9724 NE 14th St Clyde Hill WA 98004 USA,47.6231869,-122.2101217,5,0.173684211,251
575,4,2,153.45,465,1,0,0,3,153.45,0,59,9,6708 14th Ave NW Seattle WA 98117 USA,47.6781063,-122.3737348,5,0.33,252
705,4,2.5,246.45,401.388,1.5,0,0,3,141.36,105.09,109,1,1902 45th Ave SW Seattle WA 98116 USA,47.5866169,-122.3887049,5,0.613994439,253
940,4,2.25,175.77,552.42,1,0,1,3,136.71,39.06,51,6,1234 22nd Ave E Seattle WA 98112 USA,47.6316279,-122.3032612,5,0.318181818,254
313,3,1.75,203.67,744,1,0,0,4,203.67,0,47,47,32631 39th Ave SW Federal Way WA 98023 USA,47.3097017,-122.3811053,5,0.27375,255
618.08,3,2.5,188.79,604.5,2,0,0,3,188.79,0,26,14,4421-4564 186th Ave SE Issaquah WA 98027 USA,47.5650156,-122.0919181,5,0.312307692,256
640,3,3,211.11,481.275,2,0,0,3,198.09,13.02,12,12,1200 N 27th Pl Renton WA 98056 USA,47.5159987,-122.2030429,5,0.438647343,257
485,3,2,149.73,386.88,1,0,0,4,93.93,55.8,97,97,4313 SW Willow St Seattle WA 98136 USA,47.542092,-122.3879684,5,0.387019231,258
300,2,1,70.68,279.093,1,0,0,3,70.68,0,101,31,1761 17th Ave S Seattle WA 98144 USA,47.5873835,-122.3108794,5,0.253248917,259
379.5,2,1,152.52,1612.155,1,0,0,3,78.12,74.4,36,36,3301-3389 289th Ave NE Redmond WA 98053 USA,47.6396347,-121.9533223,5,0.094606288,260
339.95,3,2.25,151.59,1143.435,2,0,0,4,151.59,0,29,29,19501 135th Ave SE Renton WA 98058 USA,47.427881,-122.1606171,5,0.132574217,261
1500,6,2.5,331.08,602.64,2.5,0,0,4,331.08,0,100,69,903 22nd Ave E Seattle WA 98112 USA,47.6270404,-122.3039601,5,0.549382716,262
1340,3,3,275.28,511.5,2,0,2,3,226.92,48.36,77,24,3529 W Howe St Seattle WA 98199 USA,47.6355328,-122.4021157,5,0.538181818,263
500,3,2.5,180.42,3493.545,1,0,0,4,180.42,0,27,27,20821 SE 135th St Issaquah WA 98027 USA,47.4800839,-122.0633598,5,0.051643817,264
239.9,3,2,131.13,703.638,1,0,0,3,131.13,0,29,29,11907 SE 261st Pl Kent WA 98030 USA,47.3674806,-122.1821678,5,0.186360032,265
314.95,3,1,96.72,1579.698,1,0,0,4,96.72,0,46,46,18227 SE 135th St Renton WA 98059 USA,47.4812403,-122.0971297,5,0.061226893,266
361.28,2,1,76.26,595.2,1,0,0,4,76.26,0,70,70,5902 37th Ave SW Seattle WA 98126 USA,47.5500209,-122.3787433,5,0.128125,267
540,7,5.75,344.1,711.171,2,0,1,3,344.1,0,66,30,15007-15299 37th Ave NE Lake Forest Park WA 98155 USA,47.7393179,-122.289266,5,0.483849876,268
480.5,4,2.5,202.74,1041.6,1,0,0,4,202.74,0,46,46,18911 NE 165th Pl Woodinville WA 98072 USA,47.7476778,-122.0859613,5,0.194642857,269
280,3,2.5,148.8,397.203,2,0,0,3,148.8,0,14,14,5146 S 303rd Pl Auburn WA 98001 USA,47.3302736,-122.2688934,5,0.374619527,270
440,3,1.75,139.5,574.74,1,0,0,4,98.58,40.92,67,26,3827 39th Ave S Seattle WA 98118 USA,47.5689266,-122.2842686,5,0.242718447,271
530,3,1,124.62,398.412,1,0,0,3,100.44,24.18,104,8,4703-4707 4th Ave NE Seattle WA 98105 USA,47.6634274,-122.3242975,5,0.312791783,272
560,3,2,172.98,1243.782,1,0,0,3,172.98,0,29,29,1010 NW Inneswood Dr Issaquah WA 98027 USA,47.5396839,-122.0538367,5,0.139075819,273
775,3,2,236.22,669.6,1.5,0,3,4,148.8,87.42,109,109,517 32nd Ave S Seattle WA 98144 USA,47.5972373,-122.2917635,5,0.352777778,274
209.95,3,1.5,128.34,1035.09,1,0,0,3,128.34,0,54,2,32016 8th Ave S Federal Way WA 98003 USA,47.3146124,-122.3233479,5,0.123989218,275
226.5,3,1.75,152.52,1000.866,1,0,0,3,105.09,47.43,26,14,27000-27080 201st Ave SE Covington WA 98042 USA,47.359534,-122.0735837,5,0.152388032,276
380,5,1.75,279,558,1,0,0,5,139.5,139.5,56,56,8514 S 124th St Seattle WA 98178 USA,47.4920255,-122.2250758,5,0.5,277
409.5,4,2.75,199.02,1209,1,0,0,3,122.76,76.26,46,17,19302 65th Pl NE Kenmore WA 98028 USA,47.7682818,-122.2521873,5,0.164615385,278
690,3,2,163.68,597.804,1,0,0,4,91.14,72.54,72,32,2145 Condon Way W Seattle WA 98199 USA,47.6388357,-122.3968162,5,0.273802116,279
405,3,2.25,154.38,772.551,1,0,0,4,154.38,0,53,13,605 N 178th St Shoreline WA 98133 USA,47.7575161,-122.3520125,5,0.199831467,280
375,3,2.5,170.19,1212.906,2,0,0,3,170.19,0,24,5,25408 Lake Wilderness Country Club Dr SE Maple Valley WA 98038 USA,47.3738172,-122.0418542,5,0.140315902,281
794.154,4,2,205.53,795.708,1,0,1,4,112.53,93,60,35,3235 30th Ave W Seattle WA 98199 USA,47.6497438,-122.3959327,5,0.25829827,282
1532.5,5,4.5,397.11,751.068,2,0,0,3,316.2,80.91,7,7,11017 101st Pl NE Kirkland WA 98033 USA,47.6990632,-122.2062809,5,0.528727093,283
1040,4,3.5,362.7,780.363,2,0,0,3,362.7,0,8,8,10908 101st Pl NE Kirkland WA 98033 USA,47.6979135,-122.2051484,5,0.464783697,284
495,4,2.75,247.008,1971.135,2,0,0,3,247.008,0,0,0,31898 50th Pl S Auburn WA 98001 USA,47.3154777,-122.2720899,5,0.125312574,285
365,5,2.75,224.13,465.279,1,0,0,3,131.13,93,6,6,7956 46th Ave S Seattle WA 98118 USA,47.5299429,-122.2739486,5,0.481710973,286
615,2,1,143.22,639.096,1,0,0,4,76.26,66.96,68,25,2814 13th Ave W Seattle WA 98119 USA,47.6453451,-122.3729454,5,0.224097788,287
403,3,2.75,194.37,776.922,2,0,0,3,194.37,0,2,102,27930 NE 147th Pl Duvall WA 98019 USA,47.7336987,-121.9650586,5,0.250179555,288
980,5,2.5,293.88,1066.71,1,0,0,4,165.54,128.34,43,43,7401 92nd Pl SE Mercer Island WA 98040 USA,47.5364958,-122.2167888,5,0.275501308,289
258,4,1.75,160.89,773.76,1,0,0,3,114.39,46.5,37,10,30633 21st Ave SW Federal Way WA 98023 USA,47.3268846,-122.3611487,5,0.207932692,290
533,3,1,155.31,379.44,1,0,0,3,108.81,46.5,47,3,544 NE 84th St Seattle WA 98115 USA,47.6898664,-122.3210899,5,0.409313725,291
537.5,4,2.5,237.15,430.59,2,0,0,3,237.15,0,9,9,1825 251st Pl SE Sammamish WA 98075 USA,47.5927069,-122.004141,5,0.55075594,292
830,5,3,282.72,892.893,1,0,0,5,183.21,99.51,46,46,5200-5298 90th Ave SE Mercer Island WA 98040 USA,47.5564232,-122.2191786,5,0.316633684,293
712,3,1,116.25,429.66,1.5,0,0,4,106.95,9.3,114,43,3612 Interlake Ave N Seattle WA 98103 USA,47.6510109,-122.341025,5,0.270562771,294
262,4,2.5,187.86,579.948,2,0,0,3,187.86,0,12,12,434 Pullman Ave Algona WA 98001 USA,47.2796293,-122.2470924,5,0.323925593,295
753.888,4,2.5,247.38,511.5,2,0,2,3,247.38,0,11,11,1669 28th Ave NE Issaquah WA 98029 USA,47.5439245,-121.9954822,5,0.483636364,296
402,3,2.5,182.28,744,1,0,0,4,119.97,62.31,37,37,12207 NE 139th Pl Kirkland WA 98034 USA,47.7248261,-122.1779395,5,0.245,297
205,2,1,66.96,468.72,1,0,0,3,66.96,0,59,9,8448 Delridge Way SW Seattle WA 98106 USA,47.5267358,-122.3600898,5,0.142857143,298
559.95,2,2,173.91,460.35,1,0,0,3,173.91,0,8,8,23733 NE Salal Pl Redmond WA 98053 USA,47.7195871,-122.0220743,5,0.377777778,299
260,4,1.5,198.09,818.4,1,0,0,3,102.3,95.79,52,11,24345 35th Pl S Kent WA 98032 USA,47.3830437,-122.2877959,5,0.242045455,300
270,4,2.5,168.33,605.337,2,0,0,3,168.33,0,20,20,14816 SE 278th St Kent WA 98042 USA,47.3531068,-122.1430133,5,0.278076509,301
295,2,1.75,204.6,8304.714,1,0,0,3,102.3,102.3,41,1,27469-27501 SE 154th Pl Issaquah WA 98027 USA,47.4636514,-121.9756837,5,0.02463661,302
719,3,2.5,157.17,418.5,1.5,0,1,4,157.17,0,86,86,4022 SW Walker St Seattle WA 98116 USA,47.5841111,-122.382713,5,0.375555556,303
266,3,2.5,180.42,794.871,1,0,0,3,135.78,44.64,25,25,28123 123rd Pl SE Kent WA 98030 USA,47.3490882,-122.177155,5,0.226980227,304
325.9,4,2.5,215.76,583.11,2,0,0,3,215.76,0,10,11,15020 SE 281st St Kent WA 98042 USA,47.3500565,-122.1401216,5,0.370015949,305
647.5,4,1.75,191.58,2421.348,1,0,0,4,107.88,83.7,67,26,17622 12th Ave SW Normandy Park WA 98166 USA,47.4444457,-122.3508519,5,0.079121217,306
1039,4,1,317.13,465,2,0,0,5,203.67,113.46,104,104,2509 33rd Ave S Seattle WA 98144 USA,47.5806645,-122.2912055,5,0.682,307
569,4,2.25,209.25,3876.984,2,0,0,3,209.25,0,34,34,7304 217th Pl NE Redmond WA 98053 USA,47.6695084,-122.0496625,5,0.053972366,308
246,3,1.75,129.27,688.107,1,0,0,4,129.27,0,39,39,11921 SE 205th St Kent WA 98031 USA,47.4182739,-122.1820471,5,0.187863225,309
515,2,1,98.58,461.28,1,0,0,3,98.58,0,88,11,8230 Corliss Ave N Seattle WA 98103 USA,47.6895989,-122.3307615,5,0.213709677,310
207,3,1,138.57,836.535,1,0,0,4,138.57,0,60,35,12612 23rd Ave S Seattle WA 98168 USA,47.4901255,-122.303172,5,0.165647582,311
780,4,1.75,230.64,855.135,1,0,0,3,129.27,101.37,64,9,3002 109th Ave SE Bellevue WA 98004 USA,47.5839649,-122.1949369,5,0.2697118,312
489.99,5,2.25,226.92,1937.004,1.5,0,0,4,226.92,0,39,39,13711 SE 251 Pl Kent WA 98042 USA,47.3762331,-122.1581562,5,0.11714999,313
335,3,1.5,208.32,8149.125,1.5,0,0,2,137.64,70.68,34,34,18748 SE 330th St Auburn WA 98092 USA,47.3042876,-122.0936181,5,0.025563481,314
295,3,2.5,178.56,672.297,2,0,0,3,178.56,0,21,21,1914 S 375th St Federal Way WA 98003 USA,47.2659008,-122.310146,5,0.265596901,315
385,3,1.75,175.77,922.56,1,0,0,3,114.39,61.38,70,70,14317 22nd Ave NE Seattle WA 98125 USA,47.7327204,-122.3062024,5,0.190524194,316
350,4,1.75,209.25,1256.895,1,0,0,4,199.95,9.3,74,13,468 Scenic Way Kent WA 98030 USA,47.3788306,-122.2290041,5,0.166481687,317
235,2,1,118.11,279.744,1,0,0,4,60.45,57.66,91,91,4305 S Webster St Seattle WA 98118 USA,47.535068,-122.2791173,5,0.422207447,318
358,2,1.5,89.28,168.144,2,0,0,3,89.28,0,21,21,1816 26th Ave Seattle WA 98122 USA,47.6182312,-122.2982815,5,0.530973451,319
716.5,4,2.5,305.97,601.245,2,0,0,3,305.97,0,12,12,1031 272nd Pl SE Sammamish WA 98075 USA,47.5981522,-121.9759165,5,0.508894045,320
228,4,1.75,186,569.16,1,0,0,3,102.3,83.7,49,21,5933 S Eastwood Dr Seattle WA 98178 USA,47.5035433,-122.258069,5,0.326797386,321
405,2,1,94.86,758.415,1,0,0,4,94.86,0,66,66,13221 3rd Ave NW Seattle WA 98177 USA,47.725731,-122.3613383,5,0.12507664,322
538,4,1.75,171.12,892.8,1,0,0,3,113.46,57.66,47,3,5524 161st Pl NE Redmond WA 98052 USA,47.6579236,-122.1251514,5,0.191666667,323
530,3,1.75,184.14,628.68,1,0,0,4,184.14,0,41,41,3220 170th Ave NE Bellevue WA 98008 USA,47.6397984,-122.112793,5,0.292899408,324
1750,6,3,326.43,535.68,2.5,0,0,4,326.43,0,108,24,806 15th Ave E Seattle WA 98112 USA,47.626349,-122.3122756,5,0.609375,325
636,2,1.75,114.39,334.8,1.5,0,0,5,114.39,0,89,89,2561 3rd Ave W Seattle WA 98119 USA,47.6423789,-122.3612979,5,0.341666667,326
535,4,2.5,212.04,6122.748,2,0,0,3,212.04,0,10,11,13812 196th Ave NE Woodinville WA 98077 USA,47.7237383,-122.0762859,5,0.034631509,327
1500,3,1.75,225.99,1186.401,1,0,2,4,124.62,101.37,62,62,9842 Vineyard Crest Bellevue WA 98004 USA,47.6198481,-122.2089681,5,0.190483656,328
868.5,3,2.5,271.56,366.606,3,0,0,3,271.56,0,6,6,1012 N 42nd Pl Renton WA 98056 USA,47.5311293,-122.2039463,5,0.740740741,329
530,4,2.75,212.04,265.05,1.5,0,0,4,143.22,68.82,84,84,8013 20th Ave NE Seattle WA 98115 USA,47.6871161,-122.307087,5,0.8,330
450,3,2,140.43,4051.08,1,0,0,3,140.43,0,60,9,13611 Bear Creek Rd NE Woodinville WA 98077 USA,47.721852,-122.0786313,5,0.03466483,331
230,3,1.75,88.35,558,1,0,0,3,73.47,14.88,75,45,1237 S Sullivan St Seattle WA 98108 USA,47.5271354,-122.3159539,5,0.158333333,332
229,3,2.5,110.67,279,2,0,0,3,110.67,0,12,12,12227 47th Ave S Tukwila WA 98178 USA,47.4933121,-122.2753048,5,0.396666667,333
437,3,1.75,121.83,863.226,1,0,0,4,121.83,0,38,22,17128 NE 92nd St Redmond WA 98052 USA,47.6843766,-122.1110297,5,0.141133376,334
1307,5,3.25,260.4,297.6,1.5,0,0,5,177.63,82.77,82,12,365 Halladay St Seattle WA 98109 USA,47.6421274,-122.3499721,5,0.875,335
595,3,2.5,162.75,311.922,2,0,0,4,162.75,0,23,23,10621 NE 107th Pl Kirkland WA 98033 USA,47.6952153,-122.1990006,5,0.521765057,336
660,3,1.75,122.76,534.75,1.5,0,0,5,122.76,0,96,96,2121 46th Ave SW Seattle WA 98116 USA,47.5847734,-122.3908817,5,0.229565217,337
347.5,4,2.5,228.78,683.55,2,0,0,3,228.78,0,25,25,32817 10th Pl SW Federal Way WA 98023 USA,47.306056,-122.3488374,5,0.334693878,338
297.95,3,2,115.32,1004.4,1,0,0,3,115.32,0,47,4,17109 139th Pl SE Renton WA 98058 USA,47.4490098,-122.1551977,5,0.114814815,339
