price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio
1135.0,4.0,2.75,313.41,753.579,1.0,0,3,3,183.21,130.2,44,0,3922 SW Henderson St Seattle WA 98136 USA,47.5230521,-122.3831302,5,0.4158953474021968
325.0,4.0,2.5,175.77,572.508,1.0,0,0,3,91.14,84.63,34,34,5631 17th Ave SW Seattle WA 98106 USA,47.5509457,-122.3562678,5,0.30701754385964913
425.0,4.0,2.0,141.35999999999999,742.419,1.0,0,0,5,141.35999999999999,0.0,47,47,14876 Juanita Woodinville Way NE Inglewood-Finn Hill WA 98034 USA,47.7357391,-122.1930266,5,0.19040460979581608
219.0,2.0,1.0,83.7,479.88,1.0,0,0,3,83.7,0.0,62,6,8652 17th Ave SW Seattle WA 98106 USA,47.5249621,-122.3560921,5,0.1744186046511628
250.0,3.0,1.0,97.65,639.282,1.0,0,0,3,97.65,0.0,60,9,18305 Dayton Ave N Shoreline WA 98133 USA,47.76197459999999,-122.3553052,5,0.15274949083503056
390.0,3.0,1.75,117.17999999999999,604.5,1.0,0,0,4,117.17999999999999,0.0,48,48,1415 168th Ave NE Bellevue WA 98008 USA,47.6224772,-122.1162229,5,0.19384615384615383
475.0,6.0,3.0,322.71,10937.916,1.5,0,0,3,322.71,0.0,90,3,19007 80th Ave NE Kenmore WA 98028 USA,47.7659838,-122.2338,5,0.029503792130054756
736.0,4.0,2.5,212.97,1120.371,2.0,0,0,4,212.97,0.0,26,26,17435 SE 47th St Bellevue WA 98006 USA,47.5600082,-122.1050194,5,0.1900888187930605
407.0,4.0,2.25,261.33,2176.2,1.0,0,1,3,159.03,102.3,56,10,23024-23198 17th Ave S Des Moines WA 98198 USA,47.3955098,-122.3111379,5,0.12008547008547009
272.0,3.0,2.5,153.45,1284.888,2.0,0,0,3,153.45,0.0,16,8,32000-32072 NE 55th St Carnation WA 98014 USA,47.6551834,-121.9122988,5,0.11942675159235669
362.0,3.0,2.25,152.52,1336.782,1.0,0,0,4,106.02,46.5,51,51,17253 Ambaum Blvd S Burien WA 98148 USA,47.4476527,-122.3315997,5,0.11409489355781273
535.0,3.0,2.5,172.05,940.137,2.0,0,0,3,172.05,0.0,23,23,8409 NE 129th Pl Kirkland WA 98034 USA,47.7163167,-122.2290148,5,0.18300524285290337
284.0,4.0,2.5,186.0,501.27,2.0,0,0,3,186.0,0.0,11,11,25434 160th Ave SE Kent WA 98042 USA,47.3733887,-122.1286413,5,0.3710575139146568
367.5,3.0,1.5,131.13,897.171,1.0,0,0,3,131.13,0.0,53,10,18048 3rd Ave NW Shoreline WA 98177 USA,47.7608768,-122.3608267,5,0.14615942780138902
379.9,4.0,1.75,139.5,1078.8,1.0,0,0,4,93.0,46.5,59,5,15007 75th Ave NE Kenmore WA 98028 USA,47.7373408,-122.2412625,5,0.12931034482758622
520.0,3.0,2.5,228.78,5104.305,2.0,0,0,4,228.78,0.0,34,34,5424 NE 10th St Renton WA 98059 USA,47.49963839999999,-122.1460272,5,0.04482098934135009
345.0,4.0,2.5,216.783,355.818,2.0,0,0,3,216.783,0.0,7,7,11853 SE 176th Ct Renton WA 98058 USA,47.4444086,-122.1820213,5,0.6092524830109776
455.0,5.0,2.5,208.32,722.61,1.0,0,0,3,124.62,83.7,36,36,12633 NE 133rd Pl Kirkland WA 98034 USA,47.7198648,-122.1709275,5,0.2882882882882883
610.0,4.0,3.0,227.85,940.881,1.0,0,0,5,146.94,80.91,47,47,15607 SE 42nd Ct Bellevue WA 98006 USA,47.5695808,-122.1319118,5,0.2421666501927449
563.0,4.0,3.0,288.3,1439.64,2.0,0,0,3,223.2,65.1,18,18,7422 NE 163rd St Kenmore WA 98028 USA,47.7466656,-122.2409859,5,0.20025839793281652
612.5,4.0,2.0,191.58,465.0,1.0,0,0,3,95.79,95.79,65,1,1708 NW 96th St Seattle WA 98117 USA,47.69918070000001,-122.3789459,5,0.41200000000000003
218.0,3.0,1.75,172.05,714.612,1.0,0,0,3,122.76,49.29,35,0,33945 28th Pl SW Federal Way WA 98023 USA,47.2974903,-122.3699166,5,0.24076002082248832
404.0,4.0,1.75,171.12,996.96,1.0,0,0,3,89.28,81.84,56,10,16020 SE 2nd St Bellevue WA 98008 USA,47.6072216,-122.124683,5,0.17164179104477612
860.0,4.0,2.0,347.82,3014.781,2.0,0,0,3,347.82,0.0,14,14,24507 NE 77th Pl Redmond WA 98053 USA,47.6727522,-122.0119885,5,0.1153715643026807
313.95,3.0,1.0,140.43,565.719,1.0,0,0,4,79.98,60.45,74,13,415 NE 94th St Seattle WA 98115 USA,47.6965689,-122.3240092,5,0.2482327798783495
575.0,3.0,1.75,198.09,604.5,1.0,0,2,3,108.81,89.28,60,9,2214 W Halladay St Seattle WA 98199 USA,47.64236,-122.3859297,5,0.32769230769230767
1225.0,4.0,2.25,324.57,642.258,2.0,0,0,4,212.04,112.53,86,86,2560 39th Ave W Seattle WA 98199 USA,47.6424854,-122.406967,5,0.5053576600057921
280.0,3.0,1.75,151.59,1097.4,1.0,0,0,4,151.59,0.0,43,43,12525 458th Ave SE North Bend WA 98045 USA,47.4863323,-121.7296313,5,0.13813559322033897
515.0,3.0,2.5,166.47,666.531,2.0,0,0,3,166.47,0.0,25,25,920 221st Ave NE Sammamish WA 98074 USA,47.6175457,-122.0450773,5,0.2497558253104507
513.0,4.0,2.5,186.0,528.612,2.0,0,0,3,186.0,0.0,18,18,9041 NE 160th Pl Kenmore WA 98028 USA,47.7442758,-122.2199743,5,0.35186488388458836
599.0,4.0,2.25,210.18,2783.49,2.0,0,0,4,130.2,79.98,37,37,16022 SE 43rd St Bellevue WA 98006 USA,47.5688967,-122.1256998,5,0.07550952221850986
685.0,4.0,2.5,281.79,731.352,2.0,0,0,3,281.79,0.0,15,15,24201 SE 1st Pl Sammamish WA 98074 USA,47.6074734,-122.01692,5,0.3853001017293998
365.0,3.0,1.5,121.83,758.88,1.0,0,0,3,121.83,0.0,64,9,13714 Ashworth Ave N Seattle WA 98133 USA,47.7291463,-122.3393455,5,0.16053921568627452
762.3,4.0,2.5,360.84,1353.15,2.0,0,0,3,360.84,0.0,27,14,22344 NE 31st St Sammamish WA 98074 USA,47.6377247,-122.0401942,5,0.2666666666666666
1580.0,4.0,3.25,349.68,1015.56,1.5,0,0,5,223.2,126.48,64,64,5650 NE 55th St Seattle WA 98105 USA,47.66867,-122.2639931,5,0.3443223443223443
562.0,5.0,2.25,282.71999999999997,754.323,2.0,0,0,3,282.71999999999997,0.0,30,30,17649 NE 129th Pl Redmond WA 98052 USA,47.71555550000001,-122.1030522,5,0.3747996547897916
530.0,5.0,2.5,270.63,896.148,1.0,0,0,4,157.17,113.46,50,50,3250 165th Ave SE Bellevue WA 98008 USA,47.5803293,-122.1191225,5,0.30199252801992527
525.0,3.0,2.5,276.21,1114.605,1.0,0,0,3,164.60999999999999,111.6,19,19,21603 NE 29th St Sammamish WA 98074 USA,47.63587039999999,-122.0519492,5,0.24780976220275341
484.0,2.0,1.75,154.38,558.0,1.0,0,0,3,107.88,46.5,72,15,4711 University View Pl NE Seattle WA 98105 USA,47.662473,-122.2913984,5,0.27666666666666667
725.126,4.0,2.5,297.6,1150.317,2.0,0,0,3,297.6,0.0,16,8,14707 SE 84th St Newcastle WA 98059 USA,47.5272539,-122.1432787,5,0.2587112943649446
360.0,4.0,2.0,249.24,1745.424,1.0,0,0,5,249.24,0.0,49,49,31607-31633 44th Ave S Auburn WA 98001 USA,47.3185328,-122.2793185,5,0.14279624893435636
387.0,3.0,1.0,114.39,889.824,1.0,0,0,5,114.39,0.0,52,52,12116 SE 71st Pl Newcastle WA 98056 USA,47.5390769,-122.1790064,5,0.12855351170568563
483.5,4.0,2.5,254.82,4253.076,2.0,0,0,3,254.82,0.0,19,19,15418 216th Ave NE Woodinville WA 98077 USA,47.74000299999999,-122.0482948,5,0.059914283215254084
655.5,4.0,3.5,314.34,774.6899999999999,2.0,0,0,3,314.34,0.0,14,14,1703 NW 200th Ln Shoreline WA 98177 USA,47.7741062,-122.3789502,5,0.4057623049219688
345.0,3.0,1.0,103.23,581.25,1.0,0,0,3,103.23,0.0,58,13,3230 NE 95th St Seattle WA 98115 USA,47.6976485,-122.2919756,5,0.1776
533.0,5.0,2.75,167.4,351.54,1.5,0,0,3,130.2,37.2,88,11,7434 Winona Ave N Seattle WA 98103 USA,47.6831949,-122.3430457,5,0.47619047619047616
385.0,3.0,1.75,176.7,513.36,1.0,0,0,3,119.03999999999999,57.66,32,32,5215 32nd Ave S Seattle WA 98118 USA,47.5548604,-122.2918753,5,0.3442028985507246
675.0,2.0,1.0,86.49,3392.454,1.0,0,2,3,86.49,0.0,63,20,4206 SE Newport Way Bellevue WA 98006 USA,47.5698687,-122.1641612,5,0.02549481879489007
485.0,3.0,2.0,132.06,379.44,1.5,0,0,3,132.06,0.0,109,1,720 N 80th St Seattle WA 98103 USA,47.68715479999999,-122.348975,5,0.3480392156862745
1870.0,5.0,4.0,419.43,1411.275,2.0,0,0,3,419.43,0.0,45,12,8300 SE 82nd St Mercer Island WA 98040 USA,47.5309304,-122.2279869,5,0.29719934102141676
295.0,3.0,2.25,184.14,744.0,1.0,0,0,4,145.08,39.06,40,40,31966 36th Ave SW Federal Way WA 98023 USA,47.3148809,-122.3781759,5,0.24749999999999997
499.0,2.0,1.75,108.81,223.2,1.0,0,0,4,68.82,39.99,111,111,2112 N 50th St Seattle WA 98103 USA,47.6652012,-122.3330856,5,0.48750000000000004
1050.0,3.0,2.5,204.6,183.21,2.0,0,0,3,149.73,54.87,6,6,2516 Yale Ave E Seattle WA 98102 USA,47.64266019999999,-122.3268478,5,1.116751269035533
390.0,5.0,3.75,268.77,465.0,1.0,0,0,3,121.83,146.94,8,8,3665 Renton Ave S Seattle WA 98144 USA,47.5700329,-122.2961082,5,0.578
979.0,3.0,2.5,250.17,376.371,3.0,0,0,3,250.17,0.0,0,0,7000 23rd Ave NW Seattle WA 98117 USA,47.6796368,-122.3850417,5,0.6646898937484557
580.0,4.0,3.25,331.917,774.411,2.0,0,0,3,331.917,0.0,1,91,710 S 23rd St Renton WA 98055 USA,47.4594806,-122.2080423,5,0.4286057403626756
1800.0,5.0,5.0,417.57,955.947,2.0,0,0,3,365.49,52.08,1,91,1435 104th Ave SE Bellevue WA 98004 USA,47.5973088,-122.2022463,5,0.4368129195447028
776.0,4.0,2.5,282.71999999999997,597.525,2.0,0,0,3,282.71999999999997,0.0,6,6,16775 NE 86th Ct Redmond WA 98052 USA,47.6788041,-122.1169347,5,0.47315175097276263
255.0,5.0,2.25,191.58,802.776,1.0,0,0,3,95.79,95.79,52,11,105 SW 129th St Burien WA 98146 USA,47.4876659,-122.3350818,5,0.23864689527340133
495.0,3.0,1.0,92.07,558.0,1.0,0,0,3,92.07,0.0,71,12,5628 NE 59th St Seattle WA 98105 USA,47.6718155,-122.2670365,5,0.16499999999999998
510.0,4.0,2.5,225.99,483.879,2.0,0,0,3,225.99,0.0,11,11,1028 NE 153rd Ct Shoreline WA 98155 USA,47.7401455,-122.3171262,5,0.46703824716509706
1150.0,4.0,4.0,414.78,9614.526,2.0,0,0,3,414.78,0.0,13,13,25823 NE 30th Ct Redmond WA 98053 USA,47.63399940000001,-121.9966803,5,0.04314097231626395
253.0,3.0,1.75,116.25,941.346,1.0,0,0,3,116.25,0.0,20,20,25502 Kanasket Dr Black Diamond WA 98010 USA,47.32767270000001,-122.0010999,5,0.12349338075479155
503.0,3.0,2.75,143.22,628.68,1.0,0,0,5,112.53,30.69,34,34,9626 NE 129th Pl Kirkland WA 98034 USA,47.7162772,-122.2120873,5,0.227810650887574
275.0,3.0,2.5,148.8,651.0,2.0,0,0,4,148.8,0.0,21,21,21326 SE 277th Pl Maple Valley WA 98038 USA,47.3534318,-122.0570888,5,0.2285714285714286
249.0,3.0,1.0,103.23,783.3389999999999,1.0,0,0,3,103.23,0.0,62,6,14613 6th Ave SW Burien WA 98166 USA,47.4718177,-122.3421404,5,0.13178202540662473
310.0,3.0,1.75,171.12,997.239,1.0,0,0,4,113.46,57.66,40,40,19313 140th Pl SE Renton WA 98058 USA,47.42894580000001,-122.1540891,5,0.1715937704000746
750.0,3.0,2.75,234.35999999999999,502.293,1.0,0,0,4,126.48,107.88,68,25,2806 13th Ave W Seattle WA 98119 USA,47.6452839,-122.3728675,5,0.4665802629142751
599.999,9.0,4.5,356.19,649.884,2.5,0,0,3,227.85,128.34,76,11,8809 Densmore Ave N Seattle WA 98103 USA,47.6926688,-122.3381553,5,0.5480824270177447
758.0,4.0,2.75,224.13,888.057,1.0,0,0,4,165.54,58.589999999999996,58,58,10627 NE 45th St Kirkland WA 98033 USA,47.65028909999999,-122.1971125,5,0.2523824484239187
248.5,4.0,1.75,159.96,931.674,1.0,0,0,5,159.96,0.0,54,54,16635 SE 268th St Covington WA 98042 USA,47.36147010000001,-122.1189132,5,0.17169095627869835
310.0,3.0,1.75,192.51,3525.072,1.0,0,0,4,132.06,60.45,41,41,19654 116th Ave SE Kent WA 98031 USA,47.4250147,-122.1862117,5,0.05461165048543689
460.0,3.0,2.0,163.68,842.115,2.0,0,0,4,163.68,0.0,29,29,5003 159th Ct NE Redmond WA 98052 USA,47.6534561,-122.1279454,5,0.1943677526228603
675.0,3.0,1.75,156.24,976.5,1.0,0,0,4,156.24,0.0,55,55,4 128th Ave SE Bellevue WA 98005 USA,47.6098065,-122.1690226,5,0.16
526.0,2.0,2.0,144.15,223.2,1.5,0,0,4,144.15,0.0,114,43,3845 Whitman Ave N Seattle WA 98103 USA,47.6540078,-122.346266,5,0.6458333333333334
560.0,3.0,3.0,383.16,5616.456,2.0,0,2,3,295.74,87.42,20,20,32223 NE 88th St Carnation WA 98014 USA,47.6803739,-121.9134713,5,0.06822095641806862
415.0,4.0,3.0,170.19,887.9639999999999,2.0,0,0,3,170.19,0.0,23,23,15204 88th Ave NE Bothell WA 98028 USA,47.7379434,-122.2237634,5,0.19166317553414328
246.0,3.0,1.0,130.2,689.13,1.0,0,0,3,130.2,0.0,70,70,624 SW 137th St Burien WA 98166 USA,47.4798504,-122.3431037,5,0.18893387314439944
314.5,3.0,1.75,173.91,1151.433,1.0,0,0,4,173.91,0.0,57,13,29645 10th Pl S Federal Way WA 98003 USA,47.3358055,-122.3201797,5,0.15103788062353607
420.0,2.0,1.5,96.72,325.5,1.5,0,0,4,96.72,0.0,110,110,1713 22nd Ave S Seattle WA 98144 USA,47.58803289999999,-122.3041503,5,0.29714285714285715
535.0,3.0,1.75,252.96,13895.13,1.5,0,0,3,252.96,0.0,26,14,33331 NE Lake Joy Rd Carnation WA 98014 USA,47.7092038,-121.8918979,5,0.018204939428418446
350.0,3.0,1.0,93.92999999999999,870.48,1.0,0,0,3,93.92999999999999,0.0,33,1,9703 130th Ave NE Kirkland WA 98033 USA,47.68746040000001,-122.1678389,5,0.1079059829059829
515.0,3.0,1.75,146.94,850.671,1.0,0,1,4,112.53,34.41,47,47,234 W Lake Sammamish Pkwy SE Bellevue WA 98008 USA,47.6069179,-122.1121171,5,0.17273422980212091
749.95,4.0,2.75,241.8,562.65,2.0,0,0,5,182.28,59.519999999999996,65,65,4140 53rd Ave SW Seattle WA 98116 USA,47.5655094,-122.3997325,5,0.4297520661157025
230.0,3.0,2.5,178.56,853.74,2.0,0,0,3,178.56,0.0,26,14,206 Oakesdale Ave SW Renton WA 98057 USA,47.48171749999999,-122.2309447,5,0.20915032679738563
568.0,3.0,2.0,218.55,472.44,1.5,0,0,3,165.54,53.01,85,85,5531 Seward Park Ave S Seattle WA 98118 USA,47.5516956,-122.2629355,5,0.4625984251968504
250.0,1.0,1.0,102.3,406.689,1.0,0,0,2,76.26,26.04,67,67,232 SW 154th St Burien WA 98166 USA,47.46532759999999,-122.3379562,5,0.2515435627715527
581.0,4.0,2.0,233.43,1273.635,1.0,0,0,4,119.03999999999999,114.39,53,13,11105 126th Ave NE Kirkland WA 98033 USA,47.7005752,-122.1739674,5,0.1832785688207375
651.0,3.0,2.5,301.32,10078.038,2.0,0,0,4,301.32,0.0,23,23,18611 SE 307th Ln Kent WA 98042 USA,47.3270546,-122.0935718,5,0.029898676706716126
600.0,3.0,2.5,228.78,10127.7,1.0,0,0,4,172.98,55.8,37,37,25525 SE 133rd St Issaquah WA 98027 USA,47.4823835,-121.9998438,5,0.02258953168044077
500.0,2.0,1.0,93.92999999999999,361.305,1.5,0,0,4,93.92999999999999,0.0,108,24,331 22nd Ave E Seattle WA 98112 USA,47.6223421,-122.3039245,5,0.25997425997425994
475.0,2.0,1.0,76.26,253.239,1.0,0,0,3,76.26,0.0,93,14,4602 Woodlawn Ave N Seattle WA 98103 USA,47.662298,-122.3388978,5,0.30113845023870733
352.0,5.0,2.5,225.06,796.08,1.0,0,2,3,150.66,74.4,36,36,3723 S Chicago St Seattle WA 98118 USA,47.5321264,-122.2850716,5,0.2827102803738318
420.0,3.0,2.25,164.60999999999999,759.345,2.0,0,0,3,164.60999999999999,0.0,37,10,12921 79th Pl NE Kirkland WA 98034 USA,47.71659289999999,-122.2360534,5,0.21677893447642374
428.0,2.0,2.0,125.55,362.7,1.0,0,0,3,125.55,0.0,11,11,232nd Way Redmond WA 98053 USA,47.7089377,-122.029899,5,0.34615384615384615
599.0,3.0,1.75,182.28,445.284,1.0,0,0,4,101.37,80.91,94,94,6253-6299 15th Ave NE Seattle WA 98115 USA,47.6743684,-122.3119392,5,0.40935672514619886
492.0,4.0,2.5,307.365,1503.252,1.5,0,0,5,208.785,98.58,92,58,1718 N 175th St Shoreline WA 98133 USA,47.7563478,-122.3378723,5,0.2044667161593665
630.0,2.0,2.25,237.15,526.659,1.0,0,0,3,159.96,77.19,3,3,1225 N 41st Pl Renton WA 98056 USA,47.53062389999999,-122.2019907,5,0.45029136500088296
900.0,5.0,3.75,384.09,21025.068,2.0,0,0,3,294.81,89.28,29,29,12809-12907 206th Ave NE Woodinville WA 98077 USA,47.71497429999999,-122.0646736,5,0.01826819299704524
1110.0,4.0,1.5,214.83,1236.9,1.0,0,0,3,175.77,39.06,64,9,9724 NE 14th St Clyde Hill WA 98004 USA,47.6231869,-122.2101217,5,0.17368421052631577
575.0,4.0,2.0,153.45,465.0,1.0,0,0,3,153.45,0.0,59,9,6708 14th Ave NW Seattle WA 98117 USA,47.6781063,-122.3737348,5,0.32999999999999996
705.0,4.0,2.5,246.45,401.388,1.5,0,0,3,141.35999999999999,105.09,109,1,1902 45th Ave SW Seattle WA 98116 USA,47.5866169,-122.3887049,5,0.6139944392956441
940.0,4.0,2.25,175.77,552.42,1.0,0,1,3,136.71,39.06,51,6,1234 22nd Ave E Seattle WA 98112 USA,47.6316279,-122.3032612,5,0.31818181818181823
313.0,3.0,1.75,203.67,744.0,1.0,0,0,4,203.67,0.0,47,47,32631 39th Ave SW Federal Way WA 98023 USA,47.3097017,-122.3811053,5,0.27375
618.08,3.0,2.5,188.79,604.5,2.0,0,0,3,188.79,0.0,26,14,4421-4564 186th Ave SE Issaquah WA 98027 USA,47.5650156,-122.0919181,5,0.3123076923076923
640.0,3.0,3.0,211.10999999999999,481.275,2.0,0,0,3,198.09,13.02,12,12,1200 N 27th Pl Renton WA 98056 USA,47.5159987,-122.2030429,5,0.43864734299516905
485.0,3.0,2.0,149.73,386.88,1.0,0,0,4,93.92999999999999,55.8,97,97,4313 SW Willow St Seattle WA 98136 USA,47.542092,-122.3879684,5,0.3870192307692307
300.0,2.0,1.0,70.67999999999999,279.093,1.0,0,0,3,70.67999999999999,0.0,101,31,1761 17th Ave S Seattle WA 98144 USA,47.5873835,-122.3108794,5,0.2532489170276574
379.5,2.0,1.0,152.52,1612.155,1.0,0,0,3,78.12,74.4,36,36,3301-3389 289th Ave NE Redmond WA 98053 USA,47.63963469999999,-121.9533223,5,0.09460628785693684
339.95,3.0,2.25,151.59,1143.435,2.0,0,0,4,151.59,0.0,29,29,19501 135th Ave SE Renton WA 98058 USA,47.427881,-122.1606171,5,0.13257421716144777
1500.0,6.0,2.5,331.08,602.64,2.5,0,0,4,331.08,0.0,100,69,903 22nd Ave E Seattle WA 98112 USA,47.6270404,-122.3039601,5,0.5493827160493827
1340.0,3.0,3.0,275.28,511.5,2.0,0,2,3,226.92,48.36,77,24,3529 W Howe St Seattle WA 98199 USA,47.6355328,-122.4021157,5,0.5381818181818181
500.0,3.0,2.5,180.42,3493.545,1.0,0,0,4,180.42,0.0,27,27,20821 SE 135th St Issaquah WA 98027 USA,47.4800839,-122.0633598,5,0.051643817383202444
239.9,3.0,2.0,131.13,703.638,1.0,0,0,3,131.13,0.0,29,29,11907 SE 261st Pl Kent WA 98030 USA,47.3674806,-122.1821678,5,0.18636003172085644
314.95,3.0,1.0,96.72,1579.698,1.0,0,0,4,96.72,0.0,46,46,18227 SE 135th St Renton WA 98059 USA,47.4812403,-122.0971297,5,0.06122689273519368
361.28,2.0,1.0,76.26,595.2,1.0,0,0,4,76.26,0.0,70,70,5902 37th Ave SW Seattle WA 98126 USA,47.5500209,-122.3787433,5,0.128125
540.0,7.0,5.75,344.1,711.171,2.0,0,1,3,344.1,0.0,66,30,15007-15299 37th Ave NE Lake Forest Park WA 98155 USA,47.7393179,-122.289266,5,0.48384987576827515
480.5,4.0,2.5,202.74,1041.6,1.0,0,0,4,202.74,0.0,46,46,18911 NE 165th Pl Woodinville WA 98072 USA,47.7476778,-122.0859613,5,0.19464285714285717
280.0,3.0,2.5,148.8,397.203,2.0,0,0,3,148.8,0.0,14,14,5146 S 303rd Pl Auburn WA 98001 USA,47.3302736,-122.2688934,5,0.3746195270428472
440.0,3.0,1.75,139.5,574.74,1.0,0,0,4,98.58,40.92,67,26,3827 39th Ave S Seattle WA 98118 USA,47.5689266,-122.2842686,5,0.24271844660194175
530.0,3.0,1.0,124.62,398.412,1.0,0,0,3,100.44,24.18,104,8,4703-4707 4th Ave NE Seattle WA 98105 USA,47.6634274,-122.3242975,5,0.31279178338001873
560.0,3.0,2.0,172.98,1243.782,1.0,0,0,3,172.98,0.0,29,29,1010 NW Inneswood Dr Issaquah WA 98027 USA,47.5396839,-122.0538367,5,0.13907581875280395
775.0,3.0,2.0,236.22,669.6,1.5,0,3,4,148.8,87.42,109,109,517 32nd Ave S Seattle WA 98144 USA,47.5972373,-122.2917635,5,0.35277777777777775
209.95,3.0,1.5,128.34,1035.09,1.0,0,0,3,128.34,0.0,54,2,32016 8th Ave S Federal Way WA 98003 USA,47.31461239999999,-122.3233479,5,0.12398921832884098
226.5,3.0,1.75,152.52,1000.866,1.0,0,0,3,105.09,47.43,26,14,27000-27080 201st Ave SE Covington WA 98042 USA,47.359534,-122.0735837,5,0.1523880319643189
380.0,5.0,1.75,279.0,558.0,1.0,0,0,5,139.5,139.5,56,56,8514 S 124th St Seattle WA 98178 USA,47.4920255,-122.2250758,5,0.5
409.5,4.0,2.75,199.02,1209.0,1.0,0,0,3,122.76,76.26,46,17,19302 65th Pl NE Kenmore WA 98028 USA,47.7682818,-122.2521873,5,0.16461538461538464
690.0,3.0,2.0,163.68,597.804,1.0,0,0,4,91.14,72.54,72,32,2145 Condon Way W Seattle WA 98199 USA,47.6388357,-122.3968162,5,0.2738021157436217
405.0,3.0,2.25,154.38,772.551,1.0,0,0,4,154.38,0.0,53,13,605 N 178th St Shoreline WA 98133 USA,47.7575161,-122.3520125,5,0.19983146743710123
375.0,3.0,2.5,170.19,1212.906,2.0,0,0,3,170.19,0.0,24,5,25408 Lake Wilderness Country Club Dr SE Maple Valley WA 98038 USA,47.3738172,-122.0418542,5,0.14031590246894649
794.154,4.0,2.0,205.53,795.708,1.0,0,1,4,112.53,93.0,60,35,3235 30th Ave W Seattle WA 98199 USA,47.6497438,-122.3959327,5,0.25829827021972884
1532.5,5.0,4.5,397.11,751.068,2.0,0,0,3,316.2,80.91,7,7,11017 101st Pl NE Kirkland WA 98033 USA,47.6990632,-122.2062809,5,0.528727092620109
1040.0,4.0,3.5,362.7,780.3629999999999,2.0,0,0,3,362.7,0.0,8,8,10908 101st Pl NE Kirkland WA 98033 USA,47.6979135,-122.2051484,5,0.46478369681801934
495.0,4.0,2.75,247.008,1971.135,2.0,0,0,3,247.008,0.0,0,0,31898 50th Pl S Auburn WA 98001 USA,47.3154777,-122.2720899,5,0.12531257372021704
365.0,5.0,2.75,224.13,465.279,1.0,0,0,3,131.13,93.0,6,6,7956 46th Ave S Seattle WA 98118 USA,47.52994289999999,-122.2739486,5,0.4817109734159504
615.0,2.0,1.0,143.22,639.096,1.0,0,0,4,76.26,66.96,68,25,2814 13th Ave W Seattle WA 98119 USA,47.6453451,-122.3729454,5,0.2240977881257276
403.0,3.0,2.75,194.37,776.922,2.0,0,0,3,194.37,0.0,2,102,27930 NE 147th Pl Duvall WA 98019 USA,47.7336987,-121.9650586,5,0.25017955470433323
980.0,5.0,2.5,293.88,1066.71,1.0,0,0,4,165.54,128.34,43,43,7401 92nd Pl SE Mercer Island WA 98040 USA,47.5364958,-122.2167888,5,0.27550130775937226
258.0,4.0,1.75,160.89,773.76,1.0,0,0,3,114.39,46.5,37,10,30633 21st Ave SW Federal Way WA 98023 USA,47.3268846,-122.3611487,5,0.2079326923076923
533.0,3.0,1.0,155.31,379.44,1.0,0,0,3,108.81,46.5,47,3,544 NE 84th St Seattle WA 98115 USA,47.6898664,-122.3210899,5,0.40931372549019607
537.5,4.0,2.5,237.15,430.59,2.0,0,0,3,237.15,0.0,9,9,1825 251st Pl SE Sammamish WA 98075 USA,47.5927069,-122.004141,5,0.550755939524838
830.0,5.0,3.0,282.71999999999997,892.893,1.0,0,0,5,183.21,99.51,46,46,5200-5298 90th Ave SE Mercer Island WA 98040 USA,47.5564232,-122.2191786,5,0.31663368399125086
712.0,3.0,1.0,116.25,429.66,1.5,0,0,4,106.95,9.3,114,43,3612 Interlake Ave N Seattle WA 98103 USA,47.6510109,-122.341025,5,0.27056277056277056
262.0,4.0,2.5,187.85999999999999,579.948,2.0,0,0,3,187.85999999999999,0.0,12,12,434 Pullman Ave Algona WA 98001 USA,47.2796293,-122.2470924,5,0.32392559332905707
753.888,4.0,2.5,247.38,511.5,2.0,0,2,3,247.38,0.0,11,11,1669 28th Ave NE Issaquah WA 98029 USA,47.5439245,-121.9954822,5,0.48363636363636364
402.0,3.0,2.5,182.28,744.0,1.0,0,0,4,119.97,62.31,37,37,12207 NE 139th Pl Kirkland WA 98034 USA,47.72482610000001,-122.1779395,5,0.245
205.0,2.0,1.0,66.96,468.71999999999997,1.0,0,0,3,66.96,0.0,59,9,8448 Delridge Way SW Seattle WA 98106 USA,47.5267358,-122.3600898,5,0.14285714285714285
559.95,2.0,2.0,173.91,460.35,1.0,0,0,3,173.91,0.0,8,8,23733 NE Salal Pl Redmond WA 98053 USA,47.71958710000001,-122.0220743,5,0.37777777777777777
260.0,4.0,1.5,198.09,818.4,1.0,0,0,3,102.3,95.79,52,11,24345 35th Pl S Kent WA 98032 USA,47.38304369999999,-122.2877959,5,0.24204545454545456
270.0,4.0,2.5,168.33,605.337,2.0,0,0,3,168.33,0.0,20,20,14816 SE 278th St Kent WA 98042 USA,47.3531068,-122.1430133,5,0.278076509448456
295.0,2.0,1.75,204.6,8304.714,1.0,0,0,3,102.3,102.3,41,1,27469-27501 SE 154th Pl Issaquah WA 98027 USA,47.4636514,-121.9756837,5,0.02463661000246366
719.0,3.0,2.5,157.17,418.5,1.5,0,1,4,157.17,0.0,86,86,4022 SW Walker St Seattle WA 98116 USA,47.58411110000001,-122.382713,5,0.37555555555555553
266.0,3.0,2.5,180.42,794.871,1.0,0,0,3,135.78,44.64,25,25,28123 123rd Pl SE Kent WA 98030 USA,47.3490882,-122.177155,5,0.22698022698022696
