date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,Address,Latitude,Longitude,Year,Month
2014-05-05,309950,3.0,2.5,1880,7838,2.0,0,0,3,1880,0,1994,0,17717 113th Pl SE,Renton,WA 98055,USA,17717 113th Pl SE Renton WA 98055 USA,47.4438258,-122.1901007,2014,5
2014-05-05,600000,3.0,1.75,1880,6360,1.0,0,0,4,1040,840,1945,0,8040 39th Ave NE,Seattle,WA 98115,USA,8040 39th Ave NE Seattle WA 98115 USA,47.6878543,-122.2860673,2014,5
2014-05-05,418000,3.0,2.0,1410,6030,1.5,0,0,4,1410,0,1930,0,901 N 97th St,Seattle,WA 98103,USA,901 N 97th St Seattle WA 98103 USA,47.6994583,-122.3470924,2014,5
2014-05-05,449250,4.0,2.0,1480,3844,1.5,0,0,5,1480,0,1928,1970,519 N 104th St,Seattle,WA 98133,USA,519 N 104th St Seattle WA 98133 USA,47.70419589999999,-122.351928,2014,5
2014-05-05,329950,2.0,1.0,1140,5250,1.5,0,0,4,1140,0,1949,1985,14017 Roslyn Pl N,Seattle,WA 98133,USA,14017 Roslyn Pl N Seattle WA 98133 USA,47.7310334,-122.3409582,2014,5
2014-05-05,245000,3.0,1.75,1920,9306,1.0,0,0,3,1000,920,1984,0,30001-30021 55th Pl S,Auburn,WA 98001,USA,30001-30021 55th Pl S Auburn WA 98001 USA,47.33191979999999,-122.2669632,2014,5
2014-05-05,549000,4.0,2.5,2910,6338,2.0,0,0,3,2910,0,2008,0,16026 SE 137th Terrace,Renton,WA 98059,USA,16026 SE 137th Terrace Renton WA 98059 USA,47.48041389999999,-122.1261331,2014,5
2014-05-05,800000,3.0,2.5,3240,7857,2.0,0,0,3,3240,0,1994,0,22721-22727 SE 27th St,Sammamish,WA 98075,USA,22721-22727 SE 27th St Sammamish WA 98075 USA,47.585488,-122.0383484,2014,5
2014-05-05,249950,3.0,2.0,1550,15040,1.0,0,0,4,1550,0,1958,1972,18027 SE 128th St,Renton,WA 98059,USA,18027 SE 128th St Renton WA 98059 USA,47.4872086,-122.099055,2014,5
2014-05-05,210000,5.0,2.0,2050,10200,1.0,0,0,3,1430,620,1956,2001,20927-20999 2nd Ave S,Des Moines,WA 98198,USA,20927-20999 2nd Ave S Des Moines WA 98198 USA,47.4138744,-122.3331978,2014,5
2014-05-05,1425000,2.0,2.5,2220,4000,2.0,0,0,3,2220,0,2000,0,1857 41st Ave E,Seattle,WA 98112,USA,1857 41st Ave E Seattle WA 98112 USA,47.63639269999999,-122.2799529,2014,5
2014-05-05,585000,2.0,1.0,1770,8640,1.5,0,0,3,1520,250,1949,1998,353 NW 88th St,Seattle,WA 98117,USA,353 NW 88th St Seattle WA 98117 USA,47.6925897,-122.3628826,2014,5
2014-05-05,615000,4.0,1.75,2300,11700,1.0,0,0,4,1960,340,1977,0,18427 NE 26th Way,Redmond,WA 98052,USA,18427 NE 26th Way Redmond WA 98052 USA,47.6331589,-122.0939372,2014,5
2014-05-05,618500,3.0,2.0,1800,5000,1.0,0,0,4,1080,720,1942,1982,2803 NE 62nd St,Seattle,WA 98115,USA,2803 NE 62nd St Seattle WA 98115 USA,47.6738075,-122.2971814,2014,5
2014-05-05,487585,4.0,1.75,2010,9211,1.0,0,0,3,1470,540,1977,2004,13313 127th Pl NE,Kirkland,WA 98034,USA,13313 127th Pl NE Kirkland WA 98034 USA,47.7205249,-122.1708723,2014,5
2014-05-05,509900,3.0,2.5,1790,2700,2.0,0,0,3,1790,0,2010,0,4532 185th Ave SE,Issaquah,WA 98027,USA,4532 185th Ave SE Issaquah WA 98027 USA,47.56399589999999,-122.0929375,2014,5
2014-05-05,631625,4.0,2.5,2440,6651,2.0,0,0,3,2440,0,2014,0,9288-9358 Holman Rd NW,Seattle,WA 98117,USA,9288-9358 Holman Rd NW Seattle WA 98117 USA,47.6969954,-122.371391,2014,5
2014-05-05,555000,3.0,2.5,1940,3211,2.0,0,0,3,1940,0,2009,0,4509 185th Ave SE,Issaquah,WA 98027,USA,4509 185th Ave SE Issaquah WA 98027 USA,47.564456,-122.092989,2014,5
2014-05-05,340000,2.0,1.5,1160,1438,2.0,0,0,3,1160,0,2001,0,1318 29th Ave S,Seattle,WA 98144,USA,1318 29th Ave S Seattle WA 98144 USA,47.5915703,-122.2950876,2014,5
2014-05-05,830000,4.0,2.5,3400,9692,2.0,0,0,3,3400,0,2007,0,12001 173rd Pl NE,Redmond,WA 98052,USA,12001 173rd Pl NE Redmond WA 98052 USA,47.7079903,-122.1092431,2014,5
2014-05-05,890000,4.0,4.25,4420,5750,2.0,0,0,3,3410,1010,2006,0,842 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,842 Summerhill Ridge Dr NW Issaquah WA 98027 USA,47.5403087,-122.0728517,2014,5
2014-05-05,366750,3.0,3.0,1571,2017,3.0,0,0,3,1571,0,2008,0,14359 19th Ave NE,Seattle,WA 98125,USA,14359 19th Ave NE Seattle WA 98125 USA,47.7337712,-122.308902,2014,5
2014-05-05,415000,3.0,2.25,1620,998,2.5,0,0,3,1540,80,2010,0,935 4th Ave NE,Issaquah,WA 98029,USA,935 4th Ave NE Issaquah WA 98029 USA,47.540052,-122.026969,2014,5
2014-05-05,416286,3.0,2.5,1408,989,3.0,0,0,3,1408,0,2005,0,7809 12th Ave NE,Seattle,WA 98115,USA,7809 12th Ave NE Seattle WA 98115 USA,47.6856822,-122.3152306,2014,5
2014-05-05,478000,3.0,2.5,3040,4535,2.0,0,0,3,3040,0,2007,0,2027 Ferndale Ave NE,Renton,WA 98056,USA,2027 Ferndale Ave NE Renton WA 98056 USA,47.5100223,-122.1849391,2014,5
2014-05-05,890000,5.0,3.5,4490,6000,2.0,0,0,3,3200,1290,2006,0,792 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,792 Summerhill Ridge Dr NW Issaquah WA 98027 USA,47.5396659,-122.0728196,2014,5
2014-05-05,419190,2.0,2.5,1590,1426,2.0,0,0,3,1590,0,2014,0,1273 NE Hickory Ln,Issaquah,WA 98029,USA,1273 NE Hickory Ln Issaquah WA 98029 USA,47.5441595,-122.0129823,2014,5
2014-05-05,712198,4.0,2.5,2450,4247,2.0,0,0,3,2450,0,2013,1923,17122 NE 117th St,Redmond,WA 98052,USA,17122 NE 117th St Redmond WA 98052 USA,47.7050655,-122.1119573,2014,5
2014-05-06,397000,4.0,2.0,1440,7680,1.0,0,0,3,1200,240,1971,0,10601 NE 138th Pl,Kirkland,WA 98034,USA,10601 NE 138th Pl Kirkland WA 98034 USA,47.7245029,-122.1997794,2014,5
2014-05-06,450000,2.0,2.0,1100,3000,1.5,0,0,3,1100,0,1912,2005,412 NW 70th St,Seattle,WA 98117,USA,412 NW 70th St Seattle WA 98117 USA,47.6797401,-122.3620884,2014,5
2014-05-06,353000,3.0,1.0,1350,7740,1.0,0,0,4,860,490,1947,1988,11051 35th Ave NE,Seattle,WA 98125,USA,11051 35th Ave NE Seattle WA 98125 USA,47.7098296,-122.291041,2014,5
2014-05-06,609000,4.0,2.5,2150,37981,2.0,0,0,3,2150,0,1985,0,18114 NE 136th St,Redmond,WA 98052,USA,18114 NE 136th St Redmond WA 98052 USA,47.72261,-122.09788,2014,5
2014-05-06,234000,3.0,1.75,1490,8366,1.0,0,0,4,1010,480,1975,0,25305 151st Pl SE,Covington,WA 98042,USA,25305 151st Pl SE Covington WA 98042 USA,47.375023,-122.1397341,2014,5
2014-05-06,561000,3.0,2.0,2000,7000,2.0,0,0,3,2000,0,1916,1986,6422 Marshall Ave SW,Seattle,WA 98136,USA,6422 Marshall Ave SW Seattle WA 98136 USA,47.5451492,-122.3930484,2014,5
2014-05-06,469000,2.0,1.0,1030,4400,1.0,0,0,3,1030,0,1924,2011,310 NW 72nd St,Seattle,WA 98117,USA,310 NW 72nd St Seattle WA 98117 USA,47.68094079999999,-122.3610462,2014,5
2014-05-06,329350,2.0,1.0,720,6687,1.0,0,0,3,720,0,1942,1999,9712 4th Ave NW,Seattle,WA 98117,USA,9712 4th Ave NW Seattle WA 98117 USA,47.70011160000001,-122.3617554,2014,5
2014-05-06,488000,5.0,2.0,2020,5000,1.5,0,0,4,2020,0,1938,0,9020-9024 11th Ave NW,Seattle,WA 98117,USA,9020-9024 11th Ave NW Seattle WA 98117 USA,47.6948051,-122.369744,2014,5
2014-05-06,279900,3.0,1.75,1580,8151,1.0,0,1,4,1100,480,1962,0,1629 S 261st Pl,Des Moines,WA 98198,USA,1629 S 261st Pl Des Moines WA 98198 USA,47.3672184,-122.3119232,2014,5
2014-05-06,606000,4.0,2.5,2110,13850,2.0,0,0,3,2110,0,1987,2000,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,2755 NW Pine Cone Dr Issaquah WA 98027 USA,47.5497266,-122.0771114,2014,5
2014-05-06,312000,4.0,2.0,1300,7054,1.0,0,0,3,1300,0,1950,2013,2815 SW 107th St,Seattle,WA 98146,USA,2815 SW 107th St Seattle WA 98146 USA,47.5070614,-122.3690675,2014,5
2014-05-06,650000,3.0,1.5,1630,7475,1.0,0,1,3,1160,470,1940,1996,6009 52nd Ave NE,Seattle,WA 98115,USA,6009 52nd Ave NE Seattle WA 98115 USA,47.67250019999999,-122.2719377,2014,5
2014-05-06,1135000,4.0,2.75,3370,8103,1.0,0,3,3,1970,1400,1970,2014,3922 SW Henderson St,Seattle,WA 98136,USA,3922 SW Henderson St Seattle WA 98136 USA,47.5230521,-122.3831302,2014,5
2014-05-06,325000,4.0,2.5,1890,6156,1.0,0,0,3,980,910,1980,0,5631 17th Ave SW,Seattle,WA 98106,USA,5631 17th Ave SW Seattle WA 98106 USA,47.5509457,-122.3562678,2014,5
2014-05-06,425000,4.0,2.0,1520,7983,1.0,0,0,5,1520,0,1967,0,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,14876 Juanita Woodinville Way NE Inglewood-Finn Hill WA 98034 USA,47.7357391,-122.1930266,2014,5
2014-05-06,219000,2.0,1.0,900,5160,1.0,0,0,3,900,0,1952,2008,8652 17th Ave SW,Seattle,WA 98106,USA,8652 17th Ave SW Seattle WA 98106 USA,47.5249621,-122.3560921,2014,5
2014-05-06,250000,3.0,1.0,1050,6874,1.0,0,0,3,1050,0,1954,2005,18305 Dayton Ave N,Shoreline,WA 98133,USA,18305 Dayton Ave N Shoreline WA 98133 USA,47.76197459999999,-122.3553052,2014,5
2014-05-06,390000,3.0,1.75,1260,6500,1.0,0,0,4,1260,0,1966,0,1415 168th Ave NE,Bellevue,WA 98008,USA,1415 168th Ave NE Bellevue WA 98008 USA,47.6224772,-122.1162229,2014,5
2014-05-06,475000,6.0,3.0,3470,117612,1.5,0,0,3,3470,0,1924,2011,19007 80th Ave NE,Kenmore,WA 98028,USA,19007 80th Ave NE Kenmore WA 98028 USA,47.7659838,-122.2338,2014,5
2014-05-06,736000,4.0,2.5,2290,12047,2.0,0,0,4,2290,0,1988,0,17435 SE 47th St,Bellevue,WA 98006,USA,17435 SE 47th St Bellevue WA 98006 USA,47.5600082,-122.1050194,2014,5
2014-05-06,407000,4.0,2.25,2810,23400,1.0,0,1,3,1710,1100,1958,2004,23024-23198 17th Ave S,Des Moines,WA 98198,USA,23024-23198 17th Ave S Des Moines WA 98198 USA,47.3955098,-122.3111379,2014,5
2014-05-06,272000,3.0,2.5,1650,13816,2.0,0,0,3,1650,0,1998,2006,32000-32072 NE 55th St,Carnation,WA 98014,USA,32000-32072 NE 55th St Carnation WA 98014 USA,47.6551834,-121.9122988,2014,5
2014-05-06,362000,3.0,2.25,1640,14374,1.0,0,0,4,1140,500,1963,0,17253 Ambaum Blvd S,Burien,WA 98148,USA,17253 Ambaum Blvd S Burien WA 98148 USA,47.4476527,-122.3315997,2014,5
2014-05-06,535000,3.0,2.5,1850,10109,2.0,0,0,3,1850,0,1991,0,8409 NE 129th Pl,Kirkland,WA 98034,USA,8409 NE 129th Pl Kirkland WA 98034 USA,47.7163167,-122.2290148,2014,5
2014-05-06,284000,4.0,2.5,2000,5390,2.0,0,0,3,2000,0,2003,0,25434 160th Ave SE,Kent,WA 98042,USA,25434 160th Ave SE Kent WA 98042 USA,47.3733887,-122.1286413,2014,5
2014-05-06,367500,3.0,1.5,1410,9647,1.0,0,0,3,1410,0,1961,2004,18048 3rd Ave NW,Shoreline,WA 98177,USA,18048 3rd Ave NW Shoreline WA 98177 USA,47.7608768,-122.3608267,2014,5
2014-05-06,379900,4.0,1.75,1500,11600,1.0,0,0,4,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA,15007 75th Ave NE Kenmore WA 98028 USA,47.7373408,-122.2412625,2014,5
2014-05-06,520000,3.0,2.5,2460,54885,2.0,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA,5424 NE 10th St Renton WA 98059 USA,47.49963839999999,-122.1460272,2014,5
2014-05-06,175000,3.0,1.0,1010,7034,1.0,0,0,3,1010,0,1954,2005,207 NW 5th St,Renton,WA 98057,USA,207 NW 5th St Renton WA 98057 USA,47.49001010000001,-122.2205382,2014,5
2014-05-06,460000,2.0,2.25,1230,929,2.0,0,0,3,1020,210,2004,2003,100 24th Ave E,Seattle,WA 98112,USA,100 24th Ave E Seattle WA 98112 USA,47.6190781,-122.3009659,2014,5
2014-05-06,345000,4.0,2.5,2331,3826,2.0,0,0,3,2331,0,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA,11853 SE 176th Ct Renton WA 98058 USA,47.4444086,-122.1820213,2014,5
2014-05-06,455000,5.0,2.5,2240,7770,1.0,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA,12633 NE 133rd Pl Kirkland WA 98034 USA,47.7198648,-122.1709275,2014,5
2014-05-06,610000,4.0,3.0,2450,10117,1.0,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA,15607 SE 42nd Ct Bellevue WA 98006 USA,47.5695808,-122.1319118,2014,5
2014-05-06,563000,4.0,3.0,3100,15480,2.0,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA,7422 NE 163rd St Kenmore WA 98028 USA,47.7466656,-122.2409859,2014,5
2014-05-06,612500,4.0,2.0,2060,5000,1.0,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA,1708 NW 96th St Seattle WA 98117 USA,47.69918070000001,-122.3789459,2014,5
2014-05-06,218000,3.0,1.75,1850,7684,1.0,0,0,3,1320,530,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA,33945 28th Pl SW Federal Way WA 98023 USA,47.2974903,-122.3699166,2014,5
2014-05-06,404000,4.0,1.75,1840,10720,1.0,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA,16020 SE 2nd St Bellevue WA 98008 USA,47.6072216,-122.124683,2014,5
2014-05-06,860000,4.0,2.0,3740,32417,2.0,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA,24507 NE 77th Pl Redmond WA 98053 USA,47.6727522,-122.0119885,2014,5
2014-05-06,136500,3.0,1.5,1420,8580,1.0,0,0,3,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,WA 98023,USA,32827 22nd Ave SW Federal Way WA 98023 USA,47.3075877,-122.3620495,2014,5
2014-05-06,313950,3.0,1.0,1510,6083,1.0,0,0,4,860,650,1940,2001,415 NE 94th St,Seattle,WA 98115,USA,415 NE 94th St Seattle WA 98115 USA,47.6965689,-122.3240092,2014,5
2014-05-06,575000,3.0,1.75,2130,6500,1.0,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA,2214 W Halladay St Seattle WA 98199 USA,47.64236,-122.3859297,2014,5
2014-05-06,1225000,4.0,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA,2560 39th Ave W Seattle WA 98199 USA,47.6424854,-122.406967,2014,5
2014-05-06,280000,3.0,1.75,1630,11800,1.0,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA,12525 458th Ave SE North Bend WA 98045 USA,47.4863323,-121.7296313,2014,5
2014-05-06,515000,3.0,2.5,1790,7167,2.0,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA,920 221st Ave NE Sammamish WA 98074 USA,47.6175457,-122.0450773,2014,5
2014-05-06,513000,4.0,2.5,2000,5684,2.0,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA,9041 NE 160th Pl Kenmore WA 98028 USA,47.7442758,-122.2199743,2014,5
2014-05-06,599000,4.0,2.25,2260,29930,2.0,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA,16022 SE 43rd St Bellevue WA 98006 USA,47.5688967,-122.1256998,2014,5
2014-05-06,685000,4.0,2.5,3030,7864,2.0,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA,24201 SE 1st Pl Sammamish WA 98074 USA,47.6074734,-122.01692,2014,5
2014-05-06,365000,3.0,1.5,1310,8160,1.0,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA,13714 Ashworth Ave N Seattle WA 98133 USA,47.7291463,-122.3393455,2014,5
2014-05-06,762300,4.0,2.5,3880,14550,2.0,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA,22344 NE 31st St Sammamish WA 98074 USA,47.6377247,-122.0401942,2014,5
2014-05-06,1580000,4.0,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA,5650 NE 55th St Seattle WA 98105 USA,47.66867,-122.2639931,2014,5
2014-05-06,562000,5.0,2.25,3040,8111,2.0,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA,17649 NE 129th Pl Redmond WA 98052 USA,47.71555550000001,-122.1030522,2014,5
2014-05-06,530000,5.0,2.5,2910,9636,1.0,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA,3250 165th Ave SE Bellevue WA 98008 USA,47.5803293,-122.1191225,2014,5
2014-05-06,525000,3.0,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA,21603 NE 29th St Sammamish WA 98074 USA,47.63587039999999,-122.0519492,2014,5
2014-05-06,484000,2.0,1.75,1660,6000,1.0,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA,4711 University View Pl NE Seattle WA 98105 USA,47.662473,-122.2913984,2014,5
2014-05-06,725126,4.0,2.5,3200,12369,2.0,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA,14707 SE 84th St Newcastle WA 98059 USA,47.5272539,-122.1432787,2014,5
2014-05-06,360000,4.0,2.0,2680,18768,1.0,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA,31607-31633 44th Ave S Auburn WA 98001 USA,47.3185328,-122.2793185,2014,5
2014-05-06,387000,3.0,1.0,1230,9568,1.0,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA,12116 SE 71st Pl Newcastle WA 98056 USA,47.5390769,-122.1790064,2014,5
2014-05-06,483500,4.0,2.5,2740,45732,2.0,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA,15418 216th Ave NE Woodinville WA 98077 USA,47.74000299999999,-122.0482948,2014,5
2014-05-06,655500,4.0,3.5,3380,8330,2.0,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA,1703 NW 200th Ln Shoreline WA 98177 USA,47.7741062,-122.3789502,2014,5
2014-05-06,345000,3.0,1.0,1110,6250,1.0,0,0,3,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA,3230 NE 95th St Seattle WA 98115 USA,47.6976485,-122.2919756,2014,5
2014-05-06,533000,5.0,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA,7434 Winona Ave N Seattle WA 98103 USA,47.6831949,-122.3430457,2014,5
2014-05-06,385000,3.0,1.75,1900,5520,1.0,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA,5215 32nd Ave S Seattle WA 98118 USA,47.5548604,-122.2918753,2014,5
2014-05-06,675000,2.0,1.0,930,36478,1.0,0,2,3,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,USA,4206 SE Newport Way Bellevue WA 98006 USA,47.5698687,-122.1641612,2014,5
2014-05-06,197000,3.0,1.75,1690,7735,1.0,0,0,4,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA,30020 43rd Pl S Auburn WA 98001 USA,47.3324226,-122.2799193,2014,5
2014-05-06,485000,3.0,2.0,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA,720 N 80th St Seattle WA 98103 USA,47.68715479999999,-122.348975,2014,5
2014-05-06,1870000,5.0,4.0,4510,15175,2.0,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA,8300 SE 82nd St Mercer Island WA 98040 USA,47.5309304,-122.2279869,2014,5
2014-05-06,295000,3.0,2.25,1980,8000,1.0,0,0,4,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA,31966 36th Ave SW Federal Way WA 98023 USA,47.3148809,-122.3781759,2014,5
2014-05-06,499000,2.0,1.75,1170,2400,1.0,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA,2112 N 50th St Seattle WA 98103 USA,47.6652012,-122.3330856,2014,5
2014-05-06,1050000,3.0,2.5,2200,1970,2.0,0,0,3,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,USA,2516 Yale Ave E Seattle WA 98102 USA,47.64266019999999,-122.3268478,2014,5
2014-05-06,191000,3.0,1.5,800,8850,1.0,0,0,4,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,USA,1003 SW 307th St Federal Way WA 98023 USA,47.3266492,-122.3480581,2014,5
2014-05-06,500000,3.0,2.5,1480,1171,3.0,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA,135 25th Ave E Seattle WA 98112 USA,47.6199396,-122.3001327,2014,5
2014-05-06,390000,5.0,3.75,2890,5000,1.0,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA,3665 Renton Ave S Seattle WA 98144 USA,47.5700329,-122.2961082,2014,5
2014-05-06,979000,3.0,2.5,2690,4047,3.0,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA,7000 23rd Ave NW Seattle WA 98117 USA,47.6796368,-122.3850417,2014,5
2014-05-06,580000,4.0,3.25,3569,8327,2.0,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA,710 S 23rd St Renton WA 98055 USA,47.4594806,-122.2080423,2014,5
2014-05-06,369950,3.0,2.0,1270,1320,3.0,0,0,3,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA,8846 Midvale Ave N Seattle WA 98103 USA,47.69371950000001,-122.3420104,2014,5
2014-05-06,1800000,5.0,5.0,4490,10279,2.0,0,0,3,3930,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,USA,1435 104th Ave SE Bellevue WA 98004 USA,47.5973088,-122.2022463,2014,5
2014-05-06,776000,4.0,2.5,3040,6425,2.0,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA,16775 NE 86th Ct Redmond WA 98052 USA,47.6788041,-122.1169347,2014,5
2014-05-07,519950,3.0,2.25,1170,1249,3.0,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA,1749 NW 60th St Seattle WA 98107 USA,47.6721291,-122.3809783,2014,5
2014-05-07,255000,5.0,2.25,2060,8632,1.0,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA,105 SW 129th St Burien WA 98146 USA,47.4876659,-122.3350818,2014,5
2014-05-07,495000,3.0,1.0,990,6000,1.0,0,0,3,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,USA,5628 NE 59th St Seattle WA 98105 USA,47.6718155,-122.2670365,2014,5
2014-05-07,510000,4.0,2.5,2430,5203,2.0,0,0,3,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA,1028 NE 153rd Ct Shoreline WA 98155 USA,47.7401455,-122.3171262,2014,5
2014-05-07,1150000,4.0,4.0,4460,103382,2.0,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA,25823 NE 30th Ct Redmond WA 98053 USA,47.63399940000001,-121.9966803,2014,5
2014-05-07,253000,3.0,1.75,1250,10122,1.0,0,0,3,1250,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA,25502 Kanasket Dr Black Diamond WA 98010 USA,47.32767270000001,-122.0010999,2014,5
2014-05-07,503000,3.0,2.75,1540,6760,1.0,0,0,5,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA,9626 NE 129th Pl Kirkland WA 98034 USA,47.7162772,-122.2120873,2014,5
2014-05-07,275000,3.0,2.5,1600,7000,2.0,0,0,4,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA,21326 SE 277th Pl Maple Valley WA 98038 USA,47.3534318,-122.0570888,2014,5
2014-05-07,249000,3.0,1.0,1110,8423,1.0,0,0,3,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA,14613 6th Ave SW Burien WA 98166 USA,47.4718177,-122.3421404,2014,5
2014-05-07,310000,3.0,1.75,1840,10723,1.0,0,0,4,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,USA,19313 140th Pl SE Renton WA 98058 USA,47.42894580000001,-122.1540891,2014,5
2014-05-07,750000,3.0,2.75,2520,5401,1.0,0,0,4,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA,2806 13th Ave W Seattle WA 98119 USA,47.6452839,-122.3728675,2014,5
2014-05-07,630000,3.0,2.5,2680,327135,2.0,0,0,3,2680,0,1995,0,25339 SE 248th St,Ravensdale,WA 98051,USA,25339 SE 248th St Ravensdale WA 98051 USA,47.37804999999999,-122.003262,2014,5
2014-05-07,599999,9.0,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA,8809 Densmore Ave N Seattle WA 98103 USA,47.6926688,-122.3381553,2014,5
2014-05-07,758000,4.0,2.75,2410,9549,1.0,0,0,4,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA,10627 NE 45th St Kirkland WA 98033 USA,47.65028909999999,-122.1971125,2014,5
2014-05-07,248500,4.0,1.75,1720,10018,1.0,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA,16635 SE 268th St Covington WA 98042 USA,47.36147010000001,-122.1189132,2014,5
2014-05-07,310000,3.0,1.75,2070,37904,1.0,0,0,4,1420,650,1973,0,19654 116th Ave SE,Kent,WA 98031,USA,19654 116th Ave SE Kent WA 98031 USA,47.4250147,-122.1862117,2014,5
2014-05-07,460000,3.0,2.0,1760,9055,2.0,0,0,4,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA,5003 159th Ct NE Redmond WA 98052 USA,47.6534561,-122.1279454,2014,5
2014-05-07,675000,3.0,1.75,1680,10500,1.0,0,0,4,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,USA,4 128th Ave SE Bellevue WA 98005 USA,47.6098065,-122.1690226,2014,5
